date,block_number,token_address,token_name,token_decimals,balance,timestamp,price,balance_usd,token_amount,balance_eth,escrow_address,escrow_address_rdbl
2023-01-23,16472945,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,404389073.816443,2023-01-23,1.0005458021287017,404609790.23375577,404389073816443.0,0.00040438907381644304,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-23,16472945,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-01-23,1.7511806570740445,262.18357937792314,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-24,16480111,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,403320497.104758,2023-01-24,1.001154519259235,403786138.38630974,403320497104758.0,0.00040332049710475805,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-24,16480111,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-01-24,1.5606104891663388,233.65176083432587,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-25,16487269,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,401437787.008587,2023-01-25,0.9947028987442472,399311330.4029172,401437787008587.0,0.0004014377870085871,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-25,16487269,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-01-25,1.8760925375028592,280.88515867264516,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-26,16494435,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,406676875.995823,2023-01-26,1.0013203471825116,407213830.6632368,406676875995823.0,0.00040667687599582316,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-26,16494435,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-01-26,2.298139789563174,344.0733047755581,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-27,16501588,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,413327916.13610697,2023-01-27,1.0008762714776671,413690103.5999406,413327916136106.9,0.000413327916136107,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-27,16501588,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-01-27,2.4360602191639162,364.7225003659674,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-28,16508757,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,409074915.146978,2023-01-28,1.0004060102245338,409241003.74512786,409074915146978.0,0.0004090749151469781,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-28,16508757,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-01-28,2.2764925276721564,340.83231614118097,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-29,16515916,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,403897435.8147701,2023-01-29,1.0005042942905071,404101118.9856018,403897435814770.1,0.00040389743581477014,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-29,16515916,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-01-29,2.371610366353304,355.0731857552751,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-30,16523084,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,391824282.272208,2023-01-30,1.0007147268507377,392104329.60751903,391824282272208.0,0.00039182428227220803,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-30,16523084,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-01-30,2.529006648883127,378.63827058404325,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-31,16530247,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,393456573.49245,2023-01-31,0.9906827538699124,389790641.75572,393456573492450.0,0.00039345657349245,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-01-31,16530247,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-01-31,3.2433143275837817,485.58311560750815,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-01,16537406,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,398493568.688731,2023-02-01,1.000209591664197,398577089.6189643,398493568688731.0,0.000398493568688731,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-01,16537406,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-01,3.349499044340225,501.4808980561514,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-02,16544547,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,409910044.38905,2023-02-02,1.0014601034548951,410508555.4610587,409910044389050.0,0.00040991004438905014,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-02,16544547,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-02,3.258780622437284,487.89870111150805,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-03,16551700,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,403083833.564344,2023-02-03,0.9999124179624576,403048530.6609,403083833564344.0,0.000403083833564344,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-03,16551700,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-03,3.2107643140480127,480.70978684891685,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-04,16558856,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,397459087.153202,2023-02-04,0.9998754226477066,397409572.7524795,397459087153202.0,0.00039745908715320215,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-04,16558856,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-04,3.133598865419553,469.15671638529227,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-05,16566022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,394409495.435909,2023-02-05,0.9996205212895212,394259825.4291803,394409495435909.0,0.000394409495435909,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-05,16566022,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-05,3.0271898767153216,453.2253563489869,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-06,16573189,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,387293537.766228,2023-02-06,1.000784800484222,387597485.9222029,387293537766228.0,0.00038729353776622796,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-06,16573189,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-06,2.9169074391950653,436.7140706088313,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-07,16580337,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,388687959.438938,2023-02-07,0.999107282274766,388340970.80796176,388687959438938.0,0.00038868795943893816,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-07,16580337,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-07,3.1527174113715555,472.01911027363764,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-08,16587476,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,390130485.907668,2023-02-08,1.0016811520552662,390786354.5758737,390130485907668.0,0.00039013048590766803,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-08,16587476,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-08,2.922104058809549,437.49209903536,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-09,16594631,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,389739064.187009,2023-02-09,1.0008696673639024,390078007.5315703,389739064187009.0,0.000389739064187009,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-09,16594631,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-09,2.499935219855061,374.2857491640403,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-10,16601799,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,381608413.228869,2023-02-10,0.9973756457967922,380606937.5856324,381608413228869.0,0.000381608413228869,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-10,16601799,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-10,2.439573852180625,365.2485551035069,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-11,16608957,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,375441928.942759,2023-02-11,1.00002618487491,375451759.8427043,375441928942759.0,0.00037544192894275915,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-11,16608957,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-11,2.6419509174244924,395.5480808179422,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-12,16616115,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,375781515.529578,2023-02-12,1.0009292358238482,376130705.175748,375781515529578.0,0.00037578151552957796,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-12,16616115,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-12,2.5255231438307333,378.1167265504634,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-13,16623274,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,375247489.677558,2023-02-13,0.9992919103334936,374981780.8077349,375247489677558.0,0.00037524748967755804,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-13,16623274,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-13,2.3858545730480767,357.20580244536256,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-14,16630422,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,370120668.831541,2023-02-14,1.0013176195357816,370608347.05539,370120668831541.0,0.00037012066883154103,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-14,16630422,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-14,2.628019185332028,393.4622472563497,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-15,16637574,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,365530354.401682,2023-02-15,0.9993696710954922,365299950.0538277,365530354401682.0,0.00036553035440168197,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-15,16637574,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-15,2.950812137944028,441.79022037089294,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-16,16644732,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,375627984.3077681,2023-02-16,0.9998100161521021,375556621.0579311,375627984307768.1,0.0003756279843077682,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-16,16644732,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-16,2.8655866421954763,429.0304143284097,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-17,16651829,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,375086428.446892,2023-02-17,0.9996696556128252,374962520.75054914,375086428446892.0,0.000375086428446892,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-17,16651829,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-17,3.11622079485979,466.5549033035663,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-18,16658938,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,375656945.425239,2023-02-18,0.9993488781341396,375412346.9740104,375656945425239.0,0.000375656945425239,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-18,16658938,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-18,2.9943376174550704,448.30677591086373,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-19,16666055,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,378205496.38889503,2023-02-19,0.9997268333494764,378102183.26023686,378205496388895.1,0.0003782054963888951,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-19,16666055,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-19,2.851307755716142,426.8926054441236,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-20,16673184,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,383491095.43360496,2023-02-20,0.9986512805327392,382973873.52767247,383491095433604.94,0.000383491095433605,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-20,16673184,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-20,2.8595918175727704,428.1328801014441,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-21,16680299,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,381233456.11822,2023-02-21,0.9989956697116208,380850571.811297,381233456118220.0,0.00038123345611822004,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-21,16680299,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-21,2.7156030200027343,406.5751395081279,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-22,16687395,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,386593765.041915,2023-02-22,1.0010414722602334,386996391.72418535,386593765041915.0,0.00038659376504191504,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-22,16687395,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-22,2.659285194990521,398.1433372923858,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-23,16694513,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,386083677.2246741,2023-02-23,0.999050993898889,385717281.45944846,386083677224674.1,0.00038608367722467414,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-23,16694513,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-23,2.645074887552406,396.01579593728036,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-24,16701598,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,383384608.578746,2023-02-24,1.0002728286103024,383489206.8687159,383384608578746.0,0.000383384608578746,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-24,16701598,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-24,2.627113130257264,393.3265943403266,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-25,16708710,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,378079824.05335,2023-02-25,0.9988698482225552,377652536.46818006,378079824053350.0,0.00037807982405335016,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-25,16708710,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-25,2.7774264955797894,415.83123770159403,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-26,16715829,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,374309274.940534,2023-02-26,1.0003830008094317,374452635.695814,374309274940534.0,0.00037430927494053396,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-26,16715829,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-26,2.833864238768328,424.28099384834513,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-27,16722962,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,375473015.130304,2023-02-27,1.004379840743302,377117527.1399821,375473015130304.0,0.0003754730151303041,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-27,16722962,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-27,2.9428015387196305,440.59088804094137,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-28,16730071,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,375942391.597475,2023-02-28,1.000162038775547,376003308.8422856,375942391597475.0,0.00037594239159747503,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-02-28,16730071,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-02-28,2.940891842162949,440.3049717497045,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-01,16737189,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,367578671.58736897,2023-03-01,0.9988895025701946,367170476.4173199,367578671587368.94,0.00036757867158736897,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-01,16737189,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-03-01,3.256168084475168,487.50755668480286,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-02,16744288,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,369505597.976022,2023-03-02,1.0008972309278568,369837129.8265423,369505597976022.0,0.000369505597976022,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-02,16744288,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-03-02,3.0383160716105766,454.89114998981455,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-03,16751387,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,365984478.757179,2023-03-03,1.0004930278731174,366164919.3063347,365984478757179.0,0.000365984478757179,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-03,16751387,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-03-03,2.6115445674863014,390.99569746993706,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-04,16758495,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,361401125.431235,2023-03-04,1.000796253491256,361688892.33910346,361401125431235.0,0.000361401125431235,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-04,16758495,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-03-04,2.370373908239649,354.8880654978765,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-05,16765615,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,360784931.9623701,2023-03-05,1.0007501223046098,361055564.78700215,360784931962370.1,0.00036078493196237013,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-05,16765615,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-03-05,2.432582812829992,364.20186942141197,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-06,16772727,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,360928215.889959,2023-03-06,1.00023984126702,361014781.3705613,360928215889959.0,0.000360928215889959,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-06,16772727,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-03-06,2.4303785243330682,363.87184736128336,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-07,16779843,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,357892105.05990696,2023-03-07,0.9998509699761312,357838768.39094734,357892105059906.94,0.00035789210505990696,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-07,16779843,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-03-07,2.2284001328540683,333.6320103570077,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-08,16786948,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,361865704.887373,2023-03-08,1.0033603089220036,363081685.44407314,361865704887373.0,0.00036186570488737287,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-08,16786948,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-03-08,1.9465327116731856,291.43133328996777,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-09,16794061,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,361156949.07533,2023-03-09,0.9993450801961518,360920420.2370832,361156949075330.0,0.00036115694907533,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-09,16794061,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-03-09,2.0235998565291884,302.96968589177436,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-10,16801143,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,363397527.74114,2023-03-10,0.9942383141521244,361303745.3484009,363397527741140.0,0.00036339752774113996,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-10,16801143,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-03-10,2.012472147244182,301.3036655192706,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-11,16808257,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,305742550.929781,2023-03-11,0.9497343941470672,290374216.37227434,305742550929781.0,0.00030574255092978103,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-11,16808257,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-03-11,1.8686875641034617,279.77649953847214,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-12,16815366,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,301065024.717965,2023-03-12,0.9868724114688548,297112766.95234853,301065024717965.0,0.0003010650247179649,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-12,16815366,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-03-12,2.2318626401663466,334.1504106471709,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-13,16822491,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,306218971.936214,2023-03-13,0.9995225383711585,306072764.1270912,306218971936214.0,0.00030621897193621405,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2023-03-13,16822491,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2023-03-13,2.412365564052831,361.17497974663314,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
